"","logFC","logCPM","LR","PValue"
"Slc5a8",-1.94123281072083,-0.298716823187973,7.22703213448004,0.00718138326039284
"Slc9a2",1.01136314907227,-0.546436961246795,1.04322257518994,0.307073168823102
"Sox8",0.1055130277672,-0.0738662537449474,0.0226864670803337,0.880275267143038
"Trpc3",-0.501939845495414,-0.286131233160014,0.381065711968857,0.537033436528971
"Tuba8",0.809671417583516,0.260815433386348,1.20096735526314,0.273128420845934
"Upk3b",0.511861798526082,0.493804354141887,0.373126778354157,0.541304819735825
"1700071M16Rik",-1.10976277008061,0.197664402544169,2.87152125648442,0.0901596116141541
"Angptl7",-0.986717468331981,-0.258835269702505,0.830744630573767,0.362057299670792
"CK137956",-1.29716669410189,-0.318708897032908,3.27560994252674,0.0703167839086535
"Emcn",-0.46992891668398,-0.446238668154332,0.32482164878278,0.568724317259935
"F630028O10Rik",0.216372689391427,0.339976954488306,0.0723519042427956,0.787942693295425
"Fpr1",0.715786070850472,2.07374543389212,1.06892137506608,0.301189208754242
"Gjb4",0.123338276337097,-0.15084109595258,0.0105887750818638,0.918040929768997
"Gm3833",-0.69644612994651,-0.165114792126711,0.887921247735449,0.346041252358297
"Il7r",0.388950953889323,0.520989571021683,0.373323112505236,0.541198435857016
"Kcnj6",-0.754822610537956,-0.16322186542455,0.846572014271221,0.357523910580084
"Klk10",-0.753226023950458,-0.441811861376743,0.960741493280921,0.327000129780463
"Lrrc4",-1.6882492164354,0.269609342846721,5.02544691768502,0.0249774787826394
"Mcpt8",-1.38326573653758,1.17988349562879,2.70548592898374,0.100003607011586
"Prox1",-1.41883877396393,-0.010367241833901,5.3947979721149,0.020196863437493
"Ptpro",0.403640259711208,-0.243902448429884,0.234937373061133,0.627886763800877
"Rbm24",0.297794019720497,1.47913768324244,0.251264293797391,0.616186252952231
"Scrt1",-0.851662527832796,1.82314035604392,1.71469461713128,0.190377399110823
"Slc52a3",-1.1991348515644,-0.481861293832443,2.59251473503976,0.107369742133326
"Ticam2",1.28203165640798,0.153483112320738,1.53942278909646,0.214703742292005
"Tmem202",0.610530474853234,-0.189072998112057,0.510589222812763,0.474883897236184
"3830417A13Rik",-2.01391170563444,0.926923192741704,6.81507325823497,0.00903915954874523
"4933408B17Rik",0.447320801771847,-0.38009545378625,0.261504273879224,0.609088577026092
"Adtrp",0.112834749397251,-0.297233384219459,0.0144002276496593,0.904482396565801
"Apol8",0.284732023906386,-0.0848915907165465,0.156297600894121,0.692588356972577
"Barx1",-0.563504532040751,-0.0232021967335829,0.371490917357164,0.542192709981977
"Celsr1",0.29675837538995,-0.414810298408256,0.16148635277563,0.687791738667223
"Cfhr2",0.500166602723025,-0.0960784064789886,0.521523181900672,0.470192658242684
"Chn2",-1.9643365590195,0.137319498520579,7.02565740937241,0.00803499673308425
"Chrm3",-0.526410650431,-0.405521949032354,0.448410773689327,0.503090620315252
"Crct1",-1.60367423619759,-0.13490590113358,4.74905281746899,0.0293144258039079
"Ebi3",0.510082072592134,0.401746137103251,0.647311731917934,0.421075448336645
"Fndc9",0.0918873473693687,-0.615288966911385,0.00967419978648465,0.921648413080824
"Gm11127",-0.831487101608352,0.105177234006283,1.85426766853941,0.17328785397263
"Gm16793",-1.74055255078851,0.0998601931418876,6.00468536940969,0.0142679380710284
"Gm9958",-0.106110224282344,-0.269109950117234,0.0218567095819555,0.882468923351691
"Gpr84",-0.0834733264733176,2.09810762365844,0.0188868566013749,0.890691345890009
