"","logFC","logCPM","LR","PValue"
"Galk2",0.0489750090153669,4.834249323024,0.139569117269868,0.708709744255621
"Pdcd10",-0.0337815205091293,5.34446862428117,0.0425023197724297,0.836665223184914
"2610034B18Rik",0.0840101469465549,4.79395715716863,0.377720202653532,0.538825877720967
"Ccnl1",0.164241383437243,5.93615865277325,1.69179646881088,0.193364324258299
"Id2",0.495803078412315,7.13864507448856,14.9449063298076,0.000110696504613349
"Ints8",-0.212623435814207,5.00813653774323,2.76059836967609,0.0966120954758936
"Mapkbp1",-0.180554231124014,5.37532034955544,2.4602126952321,0.116762970147543
"Rchy1",0.0863853930852348,4.9909858930066,0.405865972912094,0.52407526742726
"Socs3",-0.95946192394394,6.00020915965387,20.9859894168906,4.62654374468236e-06
"Fam108b",-0.232183525435491,6.01915688234357,2.82427862761514,0.0928486008648947
"Golph3l",0.109551888470094,4.94727318179942,0.727946172533718,0.393549725028425
"Pgm1",-0.183122424357077,5.26870764431444,2.28150985969599,0.130924362660171
"Prmt5",-0.127885652080833,5.32062667191354,0.958395569792602,0.32759144411832
"Vps25",-0.150290414402704,5.23458111923626,1.1863404362967,0.27606897843155
"Clpx",0.177725396490229,4.87288822554595,1.50772139358145,0.219487110984141
"Erbb2",-0.0727516000579341,4.85437879197437,0.242687820677758,0.62227153337242
"Msi2",0.359324295808502,5.34232443054088,6.99205948797023,0.00818720962331844
"Med24",-0.0919982120137402,4.81542728154269,0.353569351379563,0.552099528126122
"Nt5dc2",0.0479234334987166,5.1551436011732,0.0527260960441218,0.818385792411964
"Rexo4",-0.0900288469981446,5.11356816829068,0.571419404866922,0.449695433385215
"Trappc12",0.0460691009852115,4.78376808045781,0.0892552750800366,0.765126062466036
"Fbxl14",0.2077531101829,4.96319415459786,2.68129120602922,0.101533373090972
"Nup155",0.00674300014738404,5.13449839779679,0.00285496191860179,0.957387833858464
"Rnf166",0.0790849684925107,5.0246667208316,0.272677181559276,0.60154152397369
"Zfp110",-0.0131450016651774,5.28385563071387,0.00808676895070093,0.928345651013646
"Cpsf1",-0.176198921140878,5.07538735753432,1.82783700076187,0.176383241942412
"Fam193b",0.205561551714365,4.65797255953423,0.756537023951974,0.384414429585937
"Numb",-0.0126142664485505,4.9230854306747,0.0103311489948803,0.91904063459356
"Zfp317",0.0688368940313318,4.89567560101189,0.281384480525789,0.595795211782705
"3230401D17Rik",-0.0406382813929461,4.97890944427371,0.0839738784031745,0.771982661640671
"Fbxo10",0.0555761573699816,4.71640469791712,0.0887639496688344,0.765754457992513
"Mmd",0.135013392888663,6.10971251564396,0.737490742850525,0.390465870167001
"Pelp1",-0.187878746111203,5.03828086635782,2.00224086512231,0.157066852355753
"Scara3",-0.0793556866549244,4.62872257620591,0.0701153111099124,0.791168961293334
"Tfip11",-0.253451746589665,5.43666960061083,4.8787878310525,0.0271887064170332
"Tomm6",-0.178697075245849,5.26697614979728,1.49830676779415,0.220932077255617
"Dynlt1a",0.144297860183605,5.2783262100633,0.912606726107539,0.339423722338962
"Galnt4",0.0485509955110826,5.38403191778217,0.153052697447952,0.695634995485222
"Gtf2e1",-0.120639209351841,5.172167168775,0.869707041558908,0.351036424677794
"Pak3",0.14017154845968,6.12206498144906,0.805221186775061,0.369536890827879
"Prex2",0.296427898738395,5.39732993639219,3.24979937070815,0.0714322007741429
"Sgms2",-0.0366781145053321,5.47164094909363,0.0547772255415353,0.814949772516989
"2410089E03Rik",-0.254173996774529,5.09453009075696,3.58764764460475,0.0582105874886064
"Kdsr",-0.208419400503681,4.95222489787263,2.20092681897006,0.137927786238189
"Mcc",0.239680852434899,4.77342061011738,0.828050143584793,0.362836956928933
"Plxna2",-0.206283433373761,5.17990418986021,1.03280468248352,0.309500837566853
"Med25",-0.125259240032498,4.97507905308402,0.521704663395226,0.4701154256163
"Scaf4",-0.125229686880015,5.22208326194519,0.903820227709911,0.341759428825762
"Trappc4",-0.00473600183903091,5.33770761513176,0.00136897002029812,0.970485328770189
"Elmod2",0.0256086848836024,5.12604485704644,0.0400905668097256,0.841303607801806
"1700021K19Rik",-0.0750040775912924,4.72370708365397,0.297969108389843,0.585158417418361
"Acvrl1",-0.171569397533499,4.75141174587056,0.647108522872514,0.421148358917475
"Atp5g1",-0.181491730275659,5.49189920115063,2.69977798311649,0.100362221393184
"Rnaset2b",-0.00601855490119296,5.20980425798424,0.0023446050485969,0.961380626184114
"Use1",-0.132861668558986,4.96619362150305,0.58470563850458,0.444473749287378
"Ndufs3",0.149492872137566,5.01926876881673,0.790200132526113,0.374039616683824
"Prcc",-0.0221360262958678,4.81844037131126,0.0231468440360167,0.879075830541495
"Ecd",0.0481526688853189,4.82520552597608,0.101196925350695,0.750397977520089
"Lcp1",0.407047106661,6.07484820746509,1.34356032395638,0.246407072533246
"Trim24",-0.0654048508731772,5.13329569614556,0.243841521044082,0.621445229697213
"Cdk19",0.170836520809512,4.93079482268247,1.73075134852892,0.188314971846618
"Nop2",-0.437532240730065,5.45539363023276,9.00220124034331,0.00269654619629193
"Ubr1",-0.0119106093492338,5.10932681442757,0.00962279879688044,0.921856170673413
"Ddx19b",-0.0676088539123402,5.33516375055187,0.282659123346481,0.594963606366929
"Glrx5",-0.239925696317887,5.42986585256788,3.99202388157935,0.0457161207232494
"Aggf1",-0.0762785143204958,5.48185336340514,0.433162595474222,0.510441177267089
"Ehd4",-0.0464437380481112,5.51077783421143,0.112132362064919,0.737729410278957
"Mafb",-0.0757758030000921,4.76211396942786,0.148584784639697,0.699891473802775
"Naa20",-0.0012686434238073,5.24008398103257,0.000105974654352359,0.991786402908815
"Papd5",-0.109145610589081,5.3132354796,0.767563434375403,0.380971880425323
"Hmgxb3",-0.266077423604625,5.48995289443297,4.80497059927855,0.0283777509468354
"Klhdc5",0.14883106197813,4.94872337954626,1.2065493109637,0.272016600379648
"Nup214",-0.222467617766824,5.09469560047762,2.69310260163407,0.100783400302726
"Rwdd4a",-0.0278750785000175,5.54259095941933,0.0504147041382845,0.822343222611931
"1600014C10Rik",0.144053015898314,4.90321370073464,0.953567142814473,0.328812970864823
"Ppp5c",-0.0540438185071535,5.20219768268795,0.173358691736656,0.67714392089061
"Prosc",-0.323699801108284,5.41264090961268,5.84735560481292,0.0156004764171192
"Rgs19",-0.0695197690403875,5.01257831509286,0.244964550110568,0.620643225467048
"6030419C18Rik",-0.275329911192751,5.08214882602871,1.38384355578151,0.239447533416517
"Ddx47",0.0538257305482432,5.08243801900772,0.166717158578589,0.68304600645479
"Spats2",-0.133211297640362,5.05829807428209,1.03322784738554,0.309401743078798
"Ube2a",0.08617714339635,5.16098496345416,0.37091116662813,0.542508022735162
"Vps11",-0.119699378573925,5.00039431562322,0.498295266517161,0.480250126466867
"Efna5",-0.0490583190530072,5.03061180590631,0.129062946899316,0.719405592782608
"Mcu",-0.10053894499026,5.00718086904258,0.618545752192858,0.431588207372619
"Prune",0.145126803454139,5.23585598824342,1.01333473261797,0.314105263644261
"Tmem97",-0.154577040691467,5.44907478974376,1.34884967506436,0.245479318853632
"Aoc3",-0.163133078896643,4.97498865804613,0.17815369648121,0.672964749284452
"Heca",0.092256672747947,5.06661084614352,0.490675007190957,0.483626353640959
"Pin1",-0.18722617063418,5.32515671405634,1.39846749853282,0.236980329902345
"Zfp608",0.350334825957849,4.55777287521555,5.3072063355413,0.0212373850544171
"Polr3k",0.16645345351185,5.4459457001018,1.55309563284319,0.212679022883004
"Slc45a4",-0.139258413509453,5.32011519234571,1.29120067461191,0.255826799492652
"Nck1",0.0776771554963194,5.07191240480804,0.368293538643457,0.543935908209731
"Pigm",-0.1184262054134,5.46872436803708,0.906380984480603,0.341076476997309
"Eng",-0.00168507685102597,4.90139258465814,5.89382947691064e-05,0.993874598244772
"Pdlim2",0.0840425676194487,4.28736514426541,0.150855481853176,0.697719166144863
"Tfb2m",-0.00313824186721592,5.15101741315135,0.000503261636927377,0.982102163007596
"Amer1",-0.273776408581017,4.60559272103633,3.10006491472517,0.0782891723349307
"Arpc5l",-0.104657783092512,5.25624636678798,0.511984856333857,0.474280887061356
"Etfa",0.122039499546606,5.19420588107789,1.01135996815223,0.31457725306515
"Gcc1",-0.222645253136615,5.52638527174645,3.39115500163993,0.0655470186388709
"Samd9l",0.297001065498351,4.32953606160388,0.768278323703713,0.380750194172809
"Zfp219",-0.323165613433788,4.72283588140609,3.6170690209873,0.0571895435796393
"Dnajb2",0.139119166969266,5.07082407120682,1.20202731228149,0.27291686009104
"Itga4",-0.224035138665971,5.54374021248982,0.330806666578507,0.565184479205678
"Pno1",-0.0473664038549939,5.4727052191721,0.147719333675116,0.700724441936931
"Smcr7l",-0.0603132117736023,5.26404107250922,0.246334858897684,0.619667722196351
"Zc3hav1l",-0.0345364076649971,4.62806165915235,0.0539286967650563,0.8163628496603
